split,pair_id,correct_sentence,correct_doc_id,correct_input_file,correct_output_file,correct_metric,correct_num_tokens,best_wrong_metric,num_wrong_options,wrong_metrics
college_physics_test,0,"Question: The quantum efficiency of a photon detector is 0.1. If 100 photons are sent into the detector, one after the other, the detector will detect photons
A. an average of 10 times, with an rms deviation of about 4
B. an average of 10 times, with an rms deviation of about 3
C. an average of 10 times, with an rms deviation of about 1
D. an average of 10 times, with an rms deviation of about 0.1

Answer: B",college_physics_test_correct_0_B,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-146.92193603515625,104,-146.78131103515625,3,"[-147.28912353515625, -146.78131103515625, -147.00006103515625]"
computer_security_test,0,"Question: Which of the following styles of fuzzer is more likely to explore paths covering every line of code in the following program?
A. Generational
B. Blackbox
C. Whitebox
D. Mutation-based

Answer: C",computer_security_test_correct_0_C,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-126.61370849609375,48,-126.69964599609375,3,"[-127.19964599609375, -126.69964599609375, -126.94183349609375]"
conceptual_physics_test,0,"Question: A 10-N force at an angle 45° above the horizontal has a horizontal component of about
A. 7 N
B. 5 N
C. 10 N
D. 12 N

Answer: A",conceptual_physics_test_correct_0_A,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-102.36479187011719,46,-101.72416687011719,3,"[-101.86479187011719, -101.72416687011719, -102.28666687011719]"
econometrics_test,0,"Question: Which one of the following is the most appropriate definition of a 99% confidence interval?
A. 99% of the time in repeated samples, the interval would contain the true value of the parameter
B. 99% of the time in repeated samples, the interval would contain the estimated value of the parameter
C. 99% of the time in repeated samples, the null hypothesis will be rejected
D. 99% of the time in repeated samples, the null hypothesis will not be rejected when it was false

Answer: A",econometrics_test_correct_0_A,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-129.0614776611328,109,-128.8114776611328,3,"[-128.8896026611328, -128.8114776611328, -128.8271026611328]"
electrical_engineering_test,0,"Question: The Barkhausen criterion for an oscillator
A. Loop gain should be unity
B. Loop gain should be less than unity
C. The phase of a feedback signal with respect to input should be 0° or 360°
D. Both A and C

Answer: D",electrical_engineering_test_correct_0_D,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-133.64541625976562,58,-133.24269104003906,3,"[-133.64541625976562, -133.24269104003906, -133.66885375976562]"
elementary_mathematics_test,0,"Question: What is the value of p in 24 = 2p?
A. p = 4
B. p = 8
C. p = 12
D. p = 24

Answer: C",elementary_mathematics_test_correct_0_C,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-62.81803894042969,43,-63.30241394042969,3,"[-64.16178894042969, -63.30241394042969, -63.708656311035156]"
formal_logic_test,0,"Question: Identify the conclusion of the following argument. It is hard not to verify in our peers the same weakened intelligence due to emotions that we observe in our everyday patients. The arrogance of our consciousness, which in general, belongs to the strongest defense mechanisms, blocks the unconscious complexes. Because of this, it is difficult to convince people of the unconscious, and in turn to teach them what their conscious knowledge contradicts. (Sigmund Freud, The Origin and Development of Psychoanalysis)
A. It is hard not to verify in our peers the same weakened intelligence due to emotions that we observe in our everyday patients.
B. The arrogance of our consciousness, which in general, belongs to the strongest defense mechanisms, blocks the unconscious complexes.
C. Because of this, it is difficult to convince people of the unconscious, and in turn to teach them what their conscious knowledge contradicts.
D. It is difficult to convince people of the unconscious, and in turn to teach them what their conscious knowledge contradicts.

Answer: D",formal_logic_test_correct_0_D,longformer-200_299.parquet,pythia-6_9b-0_999.parquet,-370.8341979980469,204,-370.7404479980469,3,"[-370.7404479980469, -370.9279479980469, -371.0138854980469]"
global_facts_test,0,"Question: As of 2016, about what percentage of adults aged 18 years or older were overweight?
A. 10%
B. 20%
C. 40%
D. 80%

Answer: C",global_facts_test_correct_0_C,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-70.1314468383789,44,-70.5963363647461,3,"[-71.3111343383789, -70.5963363647461, -70.9400863647461]"
high_school_biology_test,0,"Question: In a population of giraffes, an environmental change occurs that favors individuals that are tallest. As a result, more of the taller individuals are able to obtain nutrients and survive to pass along their genetic information. This is an example of
A. directional selection.
B. stabilizing selection.
C. sexual selection.
D. disruptive selection.

Answer: A",high_school_biology_test_correct_0_A,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-158.99716186523438,76,-158.60653686523438,3,"[-158.71591186523438, -158.62216186523438, -158.60653686523438]"
high_school_chemistry_test,0,"Question: London dispersion forces are caused by
A. temporary dipoles created by the position of electrons around the nuclei in a molecule
B. the three-dimensional intermolecular bonding present in all covalent substances
C. the uneven electron-to-proton ratio found on individual atoms of a molecule
D. the electronegativity differences between the different atoms in a molecule

Answer: A",high_school_chemistry_test_correct_0_A,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-194.1058807373047,75,-193.9574432373047,3,"[-194.0121307373047, -193.9574432373047, -193.9730682373047]"
high_school_computer_science_test,0,"Question: Let x = 1. What is x << 3 in Python 3?
A. 1
B. 3
C. 8
D. 16

Answer: C",high_school_computer_science_test_correct_0_C,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-70.73303985595703,37,-71.14710235595703,3,"[-71.75647735595703, -71.14710235595703, -71.57678985595703]"
high_school_european_history_test,0,"Question: This question refers to the following information.
In order to make the title of this discourse generally intelligible, I have translated the term ""Protoplasm,"" which is the scientific name of the substance of which I am about to speak, by the words ""the physical basis of life."" I suppose that, to many, the idea that there is such a thing as a physical basis, or matter, of life may be novel—so widely spread is the conception of life as something which works through matter. … Thus the matter of life, so far as we know it (and we have no right to speculate on any other), breaks up, in consequence of that continual death which is the condition of its manifesting vitality, into carbonic acid, water, and nitrogenous compounds, which certainly possess no properties but those of ordinary matter.
Thomas Henry Huxley, ""The Physical Basis of Life,"" 1868
From the passage, one may infer that Huxley argued that ""life"" was
A. a force that works through matter
B. essentially a philosophical notion
C. merely a property of a certain kind of matter
D. a supernatural phenomenon

Answer: C",high_school_european_history_test_correct_0_C,longformer-200_299.parquet,pythia-6_9b-0_999.parquet,-584.3290405273438,233,-583.7821655273438,3,"[-583.7821655273438, -584.18701171875, -584.46044921875]"
high_school_geography_test,0,"Question: The main factor preventing subsistence economies from advancing economically is the lack of
A. a currency.
B. a well-connected transportation infrastructure.
C. government activity.
D. a banking service.

Answer: B",high_school_geography_test_correct_0_B,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-133.5529022216797,49,-133.7169647216797,3,"[-133.8575897216797, -133.7169647216797, -133.7479705810547]"
high_school_government_and_politics_test,0,"Question: Which of the following best describes the balance the Supreme Court has struck between the establishment clause and the free-exercise clause?
A. Freedom of speech is protected except in certain situations, such as yelling ""fire"" in a crowded theater.
B. Once a church has been recognized by the federal government, its tax-exempt status can never be revoked.
C. Once Congress has created an administrative agency, that agency can be dissolved only by a constitutional amendment.
D. State-sponsored prayer during school hours is prohibited, but voluntary prayer by student groups before school is allowed.

Answer: D",high_school_government_and_politics_test_correct_0_D,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-214.86514282226562,125,-214.95889282226562,3,"[-215.74014282226562, -215.00576782226562, -214.95889282226562]"
high_school_macroeconomics_test,0,"Question: Suppose that an expansionary fiscal policy leads to a large increase in real output and a small increase in the price level. From this it can be inferred that
A. inflation had already impacted the economy before the fiscal stimulus.
B. the economy initially had some unemployed resources.
C. aggregate supply decreased.
D. aggregate demand is steeply sloped.

Answer: B",high_school_macroeconomics_test_correct_0_B,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-190.47592163085938,78,-189.88998413085938,3,"[-189.88998413085938, -190.53060913085938, -190.56967163085938]"
high_school_mathematics_test,0,"Question: If a pentagon P with vertices at (– 2, – 4), (– 4, 1), (–1, 4), (2, 4), and (3, 0) is reflected across the line y = x to get a new pentagon, P’, then one of the vertices of P’ is
A. (0, – 3)
B. (4, 1)
C. (2, 2)
D. (– 4, –2)

Answer: D",high_school_mathematics_test_correct_0_D,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-161.92520141601562,100,-161.50332641601562,3,"[-162.26895141601562, -161.94082641601562, -161.50332641601562]"
high_school_microeconomics_test,0,"Question: Marginal revenue equals marginal cost at the point where
A. total revenue is greater than total cost at its greatest distance
B. total revenue is equal to total cost
C. marginal product is at its highest point
D. total product is at its highest point

Answer: A",high_school_microeconomics_test_correct_0_A,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-130.9422149658203,60,-130.7547149658203,3,"[-130.9578399658203, -130.7547149658203, -130.9187774658203]"
high_school_physics_test,0,"Question: The plates of a capacitor are charged to a potential difference of 5 V. If the capacitance is 2 mF, what is the charge on the positive plate?
A. 0.005 C
B. 0.01 C
C. 0.02 C
D. 0.5 C

Answer: B",high_school_physics_test_correct_0_B,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-90.71514892578125,66,-90.09014892578125,3,"[-91.61358642578125, -90.09014892578125, -90.50421142578125]"
high_school_psychology_test,0,"Question: Nearsightedness results from
A. too much curvature of the cornea and lens
B. too little curvature of the cornea and lens
C. too much curvature of the iris and lens
D. too little curvature of the iris and lens

Answer: A",high_school_psychology_test_correct_0_A,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-73.32164764404297,54,-73.01696014404297,3,"[-73.32012176513672, -73.29668426513672, -73.01696014404297]"
high_school_statistics_test,0,"Question: The weight of an aspirin tablet is 300 milligrams according to the bottle label. An FDA investigator weighs a simple random sample of seven tablets, obtains weights of 299, 300, 305, 302, 299, 301, and 303, and runs a hypothesis test of the manufacturer's claim. Which of the following gives the P-value of this test?
A. P(t > 1.54) with df = 6
B. 2P(t > 1.54) with df = 6
C. P(t > 1.54) with df = 7
D. 2P(t > 1.54) with df = 7

Answer: B",high_school_statistics_test_correct_0_B,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-255.45077514648438,138,-255.22421264648438,3,"[-255.53671264648438, -255.26327514648438, -255.22421264648438]"
high_school_us_history_test,0,"Question: This question refers to the following information.
""The far-reaching, the boundless future will be the era of American greatness. In its magnificent domain of space and time, the nation of many nations is destined to manifest to mankind the excellence of divine principles; to establish on earth the noblest temple ever dedicated to the worship of the Most High—the Sacred and the True. Its floor shall be a hemisphere—its roof the firmament of the star-studded heavens, and its congregation a Union of many Republics, comprising hundreds of happy millions, calling, owning no man master, but governed by God's natural and moral law of equality, the law of brotherhood—of 'peace and good will amongst men.'""
John L. O'Sullivan, ""The Great Nation of Futurity,"" 1839
By what means did the United States take possession of the Oregon Territory?
A. The United States was granted the territory in a postwar treaty with France.
B. The United States bought it from the Native Americans who lived there.
C. U.S. settlers were the first to arrive in the region; they claimed it for their country.
D. Great Britain ceded it to the United States as part of a negotiated treaty.

Answer: D",high_school_us_history_test_correct_0_D,longformer-200_299.parquet,pythia-6_9b-0_999.parquet,-667.14501953125,254,-667.38720703125,3,"[-668.02783203125, -667.48876953125, -667.38720703125]"
high_school_world_history_test,0,"Question: This question refers to the following information.
No task is more urgent than that of preserving peace. Without peace our independence means little. The rehabilitation and upbuilding of our countries will have little meaning. Our revolutions will not be allowed to run their course. What can we do? We can do much! We can inject the voice of reason into world affairs. We can mobilize all the spiritual, all the moral, all the political strength of Asia and Africa on the side of peace. Yes, we! We, the peoples of Asia and Africa, 1.4 billion strong.
Indonesian leader Sukarno, keynote address to the Bandung Conference, 1955
The passage above is most associated with which of the following developments?
A. The formation of the non-aligned movement
B. Global disarmanent and nuclear non-proliferation
C. The Green Revolution in agriculture
D. Mobilization of pan-Asian ideology

Answer: A",high_school_world_history_test_correct_0_A,longformer-200_299.parquet,pythia-6_9b-0_999.parquet,-516.2105102539062,187,-515.6323852539062,3,"[-515.9292602539062, -515.6323852539062, -515.990966796875]"
human_aging_test,0,"Question: The study of older adults and aging is referred to as
A. Gerontology
B. Geropsychiatry
C. Geriatrics
D. Gero-education

Answer: A",human_aging_test_correct_0_A,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-89.00458526611328,36,-89.08271026611328,3,"[-89.08271026611328, -89.27021026611328, -89.26239776611328]"
human_sexuality_test,0,"Question: Which of the following methods of detecting breast cancer involves exposure to radiation?
A. Needle aspiration
B. Mammography
C. Mastectomy
D. Lumpectomy

Answer: B",human_sexuality_test_correct_0_B,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-74.90522766113281,38,-74.74695587158203,3,"[-75.81929016113281, -74.74695587158203, -74.82710266113281]"
international_law_test,0,"Question: Which State ordinarily exercises jurisdiction in respect of crimes committed on board vessels?
A. The coastal State
B. The flag State
C. All States enjoy such jurisdiction
D. The International Tribunal for the Law of the Sea

Answer: B",international_law_test_correct_0_B,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-122.68695068359375,53,-122.69476318359375,3,"[-122.69476318359375, -122.86663818359375, -123.28070068359375]"
jurisprudence_test,0,"Question: Which statement best explains the purpose of Hart's distinction between 'being obliged' and 'having an obligation'?
A. It demonstrates the difference between the internal and the external aspect of a rule.
B. It refutes the natural lawyer' view of the role of morality in law.
C. It explains the nature of power-conferring rules.
D. It illuminates the concept of a rule.

Answer: D",jurisprudence_test_correct_0_D,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-200.17153930664062,88,-199.32778930664062,3,"[-199.32778930664062, -199.33560180664062, -199.84341430664062]"
logical_fallacies_test,0,"Question: A valid disjunctive syllogism has a major premise that:
A. includes two or more alternatives
B. classifies subjects
C. affirms the antecedent or denies the consequent
D. leads to a valid conclusion

Answer: A",logical_fallacies_test_correct_0_A,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-128.87661743164062,48,-129.47817993164062,3,"[-129.47817993164062, -129.84536743164062, -129.75942993164062]"
machine_learning_test,0,"Question: Statement 1| Linear regression estimator has the smallest variance among all unbiased estimators. Statement 2| The coefficients α assigned to the classifiers assembled by AdaBoost are always non-negative.
A. True, True
B. False, False
C. True, False
D. False, True

Answer: D",machine_learning_test_correct_0_D,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-171.9042510986328,65,-171.90179443359375,3,"[-172.1933135986328, -172.1620635986328, -171.90179443359375]"
management_test,0,"Question: What is the term for a sub-optimal but acceptable outcome of negotiations between parties?
A. Bargaining
B. Satisficing
C. Accepting
D. Compromising

Answer: B",management_test_correct_0_B,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-95.38285827636719,40,-95.48442077636719,3,"[-96.34379577636719, -95.48442077636719, -95.91410827636719]"
marketing_test,0,"Question: This is a hierarchy of effects or sequential model used to explain how advertising works:
A. ADD.
B. AIDA.
C. PESTLE.
D. SWOT.

Answer: B",marketing_test_correct_0_B,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-130.773193359375,43,-130.648193359375,3,"[-130.648193359375, -130.851318359375, -130.882568359375]"
medical_genetics_test,0,"Question: In a Robertsonian translocation fusion occurs at the:
A. telomeres.
B. centromeres.
C. histones.
D. ends of the long arms.

Answer: B",medical_genetics_test_correct_0_B,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-98.70918273925781,40,-98.41230773925781,3,"[-98.41230773925781, -98.80293273925781, -98.67012023925781]"
miscellaneous_test,0,"Question: An important source of information on the credit rating of retail businesses is
A. the Retail Merchants Association
B. the local chamber of commerce
C. Dun & Bradstreet, Inc.
D. the United States Retail Credit Association

Answer: C",miscellaneous_test_correct_0_C,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-116.59261322021484,53,-116.30355072021484,3,"[-116.69417572021484, -116.45198822021484, -116.30355072021484]"
moral_disputes_test,0,"Question:  Just war theory's principle of military necessity belongs to
A. jus in bello.
B. jus ad bellum.
C. moral nihilism.
D. all of the above

Answer: A",moral_disputes_test_correct_0_A,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-112.80110168457031,45,-112.34016418457031,3,"[-112.34016418457031, -112.83235168457031, -113.37922668457031]"
moral_scenarios_test,0,"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I slammed on my breaks to miss the ball as it came in to the road. Scenario 2 | I taught my children to play the xylophone.
A. Wrong, Wrong
B. Wrong, Not wrong
C. Not wrong, Wrong
D. Not wrong, Not wrong

Answer: D",moral_scenarios_test_correct_0_D,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-292.37408447265625,104,-292.34283447265625,3,"[-292.46002197265625, -292.43658447265625, -292.34283447265625]"
nutrition_test,0,"Question: Which foods tend to be consumed in lower quantities in Wales and Scotland (as of 2020)?

A. Meat
B. Confectionary
C. Fruits and vegetables
D. Potatoes

Answer: C",nutrition_test_correct_0_C,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-107.56824493408203,44,-107.51355743408203,3,"[-107.54480743408203, -107.51355743408203, -108.04480743408203]"
philosophy_test,0,"Question: Aesthetics deals with objects that are_____.
A. essential to our existence
B. unimportant to most people
C. not essential to our existence
D. rarely viewed

Answer: C",philosophy_test_correct_0_C,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-110.1459732055664,41,-110.0209732055664,3,"[-110.0209732055664, -110.1225357055664, -110.7319107055664]"
prehistory_test,0,"Question: Unlike most other early civilizations, Minoan culture shows little evidence of:
A. trade.
B. warfare.
C. the development of a common religion.
D. conspicuous consumption by elites.

Answer: D",prehistory_test_correct_0_D,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-119.93523406982422,48,-119.22429656982422,3,"[-119.22429656982422, -119.34929656982422, -119.71648406982422]"
professional_accounting_test,0,"Question: You bought a limousine for $98,000 and are planning to rent it for weddings, ceremonies and parties at $245 per hour. If you estimate the car will be hired for 2 hours a day on average, with daily costs at about $50, what is the estimated yearly yield on your investment if you work all year round, i.e. every day of the year, including any festivities and weekends?
A. 164%
B. 1.64%
C. 0.45%
D. 183%

Answer: A",professional_accounting_test_correct_0_A,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-291.8237609863281,114,-291.30718994140625,3,"[-291.43218994140625, -291.30718994140625, -292.05718994140625]"
professional_law_test,0,"Question: One afternoon, a pilot was flying a small airplane when it suddenly ran out of gas. As he was coming in for an emergency landing, the plane crossed into a neighboring state at a very low altitude. At this time, a 9-year-old boy was walking to school when he was struck and injured by an object, which may have fallen from the plane. In federal court, a negligence suit was brought against the pilot by the father of the boy for his son. Accompanied by his father, the boy had visited an attorney for preliminary discussions regarding the case. However, the father did not retain the attorney to represent his son in the lawsuit. Instead, the father hired another lawyer to handle the case. At trial, the pilot's attorney calls the consulting attorney to testify what the boy had said to him regarding his physical condition during the consultation that the attorney had had with the boy and his father. The attorney's testimony is
A. admissible, because the attorney-client privilege was waived by the filing of the lawsuit.
B. admissible, because there is no privilege of confidentiality when a person other than the client is present at the attorney-client consultation.
C. inadmissible, because the attorney-client privilege prevents such a breach of confidential communications.
D. inadmissible, because it was a statement of physical condition not made for the purpose of obtaining medical treatment.

Answer: C",professional_law_test_correct_0_C,longformer-200_299.parquet,pythia-6_9b-0_999.parquet,-561.6500854492188,284,-561.1891479492188,3,"[-561.1891479492188, -561.1969604492188, -561.3375854492188]"
professional_medicine_test,0,"Question: A 67-year-old woman comes to the physician for a follow-up examination. She had a pulmonary embolism and required treatment in the hospital for 3 weeks. She had a retroperitoneal hemorrhage; anticoagulant therapy was temporarily discontinued, and she underwent placement of an inferior vena cava (IVC) filter. She had a hematoma that was resolving on discharge from the hospital 2 weeks ago. Today, she says she has had a persistent sensation of tingling and numbness of her left thigh that she did not report in the hospital because she thought it would go away; the sensation has improved somewhat during the past week. Her only medication is warfarin. Vital signs are within normal limits. Examination of the skin shows no abnormalities. Muscle strength is normal. Sensation to light touch is decreased over a 5 x 5-cm area on the lateral aspect of the left anterior thigh. Which of the following is the most likely cause of this patient's decreased sensation?
A. Cerebral infarction during the hospitalization
B. Complication of the IVC filter placement
C. Compression of the lateral femoral cutaneous nerve
D. Hematoma of the left thigh

Answer: C",professional_medicine_test_correct_0_C,longformer-200_299.parquet,pythia-6_9b-0_999.parquet,-435.288818359375,227,-434.976318359375,3,"[-436.015380859375, -435.921630859375, -434.976318359375]"
professional_psychology_test,0,"Question: Which of the following statements expresses a relationship between aging and sexual functioning
A. Aging is related to an increase in vaginal lubrication
B. Aging is associated with an increase in the frequency and number of orgasmic contractions in both sexes
C. There is no significant relationship between aging and sexual responses in either sex
D. Aging is related to some loss of erectile rigidity in the male

Answer: D",professional_psychology_test_correct_0_D,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-158.6756134033203,83,-158.8787384033203,3,"[-159.0818634033203, -158.8787384033203, -158.9021759033203]"
public_relations_test,0,"Question: Which common public relations tactic involves sending journalists on visits to appropriate locations?
A. Media release
B. Media tour
C. Press room
D. Promotional days/weeks

Answer: B",public_relations_test_correct_0_B,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-126.3147201538086,43,-126.3069076538086,3,"[-126.9553451538086, -126.3069076538086, -126.6662826538086]"
security_studies_test,0,"Question: Which of these principles is not an element of the responsibility to protect?
A. The responsibility to prevent.
B. The responsibility to react.
C. The responsibility to remain sovereign.
D. The responsibility to rebuild.

Answer: C",security_studies_test_correct_0_C,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-95.59410858154297,54,-95.42223358154297,3,"[-95.64879608154297, -95.42223358154297, -95.73473358154297]"
sociology_test,0,"Question: Mass-society theory suggests that:
A. the content of the media is determined by market forces
B. the subordinate classes are dominated by the ideology of the ruling class
C. the media manipulate 'the masses' as vulnerable, passive consumers
D. audiences make selective interpretations of media messages

Answer: C",sociology_test_correct_0_C,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-189.56947326660156,67,-189.17103576660156,3,"[-189.17103576660156, -189.33509826660156, -189.50697326660156]"
us_foreign_policy_test,0,"Question: What is the structure of the United Nations Security Council?
A. 5 permanent members with veto power, 10 rotating members with no veto power
B. 5 permanent members and 10 rotating members, all with veto power
C. 10 permanent members with veto power, and 5 rotating members without veto power
D. 15 permanent members with veto power

Answer: A",us_foreign_policy_test_correct_0_A,longformer-100_199.parquet,pythia-6_9b-0_999.parquet,-97.47003173828125,76,-97.25009155273438,3,"[-97.46969604492188, -97.25009155273438, -97.84503173828125]"
virology_test,0,"Question: How many human polyomaviruses are known at present?
A. 100
B. 1
C. 10
D. unknown

Answer: A",virology_test_correct_0_A,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-66.28176879882812,32,-65.83645629882812,3,"[-65.99270629882812, -65.83645629882812, -66.77465057373047]"
world_religions_test,0,"Question:  What can murtis be translated as?
A. Offerings
B. Prayers
C. Apparitions
D. Idols

Answer: D",world_religions_test_correct_0_D,longformer-0_99.parquet,pythia-6_9b-0_999.parquet,-83.9322738647461,31,-83.4478988647461,3,"[-83.8775863647461, -83.6510238647461, -83.4478988647461]"
